Date,Close,High,Low,Open,Volume
2024-08-21,4251.80419921875,4259.744512454685,4196.735609089243,4220.510023524182,1896990
2024-08-22,4205.5634765625,4260.632065710095,4201.079717502441,4259.744436500444,1829872
2024-08-23,4169.97216796875,4209.300163518819,4161.658284171403,4203.69523653677,1809253
2024-08-26,4205.984375,4252.411582886306,4189.683195499672,4193.419813734232,1844164
2024-08-27,4201.03369140625,4213.037670451652,4191.365099096131,4208.366896981085,930697
2024-08-28,4209.34716796875,4262.080377779873,4163.807131055486,4202.528021816373,1848058
2024-08-29,4214.71875,4256.008567811444,4166.329721782055,4166.329721782055,2133641
2024-08-30,4253.9072265625,4289.872184722842,4192.299537859112,4203.696408351633,3637222
2024-09-02,4223.35986328125,4285.901701999436,4214.905945819847,4274.691845760554,1216500
2024-09-03,4215.232421875,4255.914670528628,4199.865396904255,4223.35929287244,1717263
2024-09-04,4184.31201171875,4191.551709902781,4144.563915753981,4182.163638580721,1265505
2024-09-05,4181.22900390625,4202.761082613176,4160.864162190618,4185.946301664735,1688793
2024-09-06,4163.29345703125,4221.398054814522,4147.646367693666,4179.361098385194,1649179
2024-09-09,4156.5673828125,4194.587657162911,4138.771920285124,4161.658707791496,1184938
2024-09-10,4211.0283203125,4241.014770036182,4148.06640023814,4149.934709178804,1385591
2024-09-11,4184.40576171875,4249.796587828451,4176.839017757158,4223.733764076483,1325919
2024-09-12,4220.22998046875,4234.14879133681,4139.518666509012,4213.270346969656,2742216
2024-09-13,4224.80712890625,4247.600406919028,4208.365918885027,4231.719780810027,1458786
2024-09-16,4216.07373046875,4246.713822399725,4198.511804432986,4228.918357687261,1155120
2024-09-17,4208.97412109375,4237.138794663336,4171.934977688061,4216.07378818868,1699364
2024-09-18,4059.97509765625,4200.938906894399,4036.481205471572,4200.938906894399,2961779
2024-09-19,4013.26806640625,4131.018523683511,3999.86285709495,4100.985089340959,2927551
2024-09-20,4002.759033203125,4045.5435884044587,3949.1386493323726,4032.651980992276,5447908
2024-09-23,3987.4384765625,4025.645304322396,3972.9590818367838,4016.8643432631484,1702319
2024-09-24,3990.05419921875,4008.457226546826,3960.815343872883,3971.69815329688,3012026
2024-09-25,3993.27734375,4007.149630672786,3960.8154716650097,3972.352372106861,2713073
2024-09-26,4009.858642578125,4032.5584170310385,3979.4986179109637,3979.4986179109637,3964251
2024-09-27,4024.9912109375,4089.727927845844,4016.910410543293,4049.5592889930867,3012477
2024-09-30,3987.4384765625,4015.696650140107,3979.544688598688,4004.6268281076473,2503416
2024-10-01,4005.56103515625,4012.894239291183,3963.57106357887,3975.3410455094427,1823365
2024-10-03,3954.04296875,3997.247619935326,3932.7909511399207,3981.9275753897014,3350119
2024-10-04,3972.2587890625,4014.9963608420544,3945.9154476118897,3946.803076909651,2965463
2024-10-07,3991.502197265625,4014.295476129203,3950.9130012728624,3992.4828770510344,1472619
2024-10-08,3973.193603515625,3997.6216584676604,3927.139957800244,3991.2695887587247,1541867
2024-10-09,3972.9130859375,4012.1941053785968,3967.0746195443417,3979.4986935769084,1082504
2024-10-10,3949.044677734375,4011.119427271969,3922.1412103434836,3973.1926630034595,2378875
2024-10-11,3875.994384765625,3962.6372224848437,3841.6642037825386,3870.2024438892004,5759183
2024-10-14,3864.270751953125,3891.12769821191,3850.7724909029175,3867.4002612649715,2137590
2024-10-15,3845.727294921875,3895.377974493319,3825.3629080466067,3859.0389973491433,2759474
2024-10-16,3825.31640625,3844.0462519484536,3799.393615608063,3816.0216134166303,2359151
2024-10-17,3838.44140625,3858.0121283615904,3823.4481787021273,3841.9910114211275,2522659
2024-10-18,3860.96240234375,3882.594110124687,3820.649118439755,3830.013454514362,2361000
2024-10-21,3820.508544921875,3876.788293233767,3811.2845829224775,3869.905415130514,1595450
2024-10-22,3760.248779296875,3829.8258351822333,3751.6805040836334,3807.538671802041,1928049
2024-10-23,3807.77294921875,3852.0660735451916,3741.192431901251,3745.359744124965,1966476
2024-10-24,3790.58935546875,3819.7125309359994,3749.480013206115,3749.480013206115,2676744
2024-10-25,3799.6259765625,3831.886066466202,3776.3555115186805,3799.15775978996,1759676
2024-10-28,3830.8095703125,3871.2165896142315,3793.492599063196,3810.301536837586,1532534
2024-10-29,3816.20068359375,3842.654930403522,3802.013807284174,3835.4913054593726,1445885
2024-10-30,3825.0029296875,3845.9323094526803,3801.96680320989,3815.966438037417,1935002
2024-10-31,3716.189697265625,3819.0570147766425,3708.276879446656,3811.284570542396,3740372
2024-11-01,3730.938720703125,3744.7511163671993,3723.3068782763153,3736.2297077405597,154895
2024-11-04,3712.1630859375,3738.149117791104,3664.49870814831,3714.176555308054,2269192
2024-11-05,3718.905517578125,3732.624177811658,3690.578402330056,3690.578402330056,967590
2024-11-06,3876.50732421875,3886.0120339656723,3722.5577293084234,3749.105713751395,3792017
2024-11-07,3887.041748046875,3938.451856070285,3825.377738858535,3904.6469723028927,3724349
2024-11-08,3883.389892578125,3904.6937556251837,3855.90547671498,3890.8813609023655,1648039
2024-11-11,3931.803955078125,3965.1406255782304,3855.9057371461695,3865.7853860118053,1406487
2024-11-12,3930.586181640625,3949.8768046624846,3899.6372349991407,3948.0039375194488,1587640
2024-11-13,3886.52685546875,3929.9772782781292,3868.4534146320793,3912.512885008803,1098813
2024-11-14,3882.359619140625,3895.5634231532636,3854.781926464299,3872.152585273737,1825432
2024-11-18,3763.99462890625,3945.1945196123975,3736.557080351516,3945.1945196123975,3313944
2024-11-19,3782.77001953125,3869.483625120444,3758.93783249858,3764.3689639428794,1776233
2024-11-21,3813.953857421875,3832.3078196666033,3768.2089824757763,3787.7803541816875,2384347
2024-11-22,3974.78564453125,3984.47782250728,3796.3013316206793,3812.220700796198,3096553
2024-11-25,4040.80419921875,4052.977834453394,3981.902624801247,4007.935292636629,4052167
2024-11-26,4076.014404296875,4089.0307389004984,4036.0285097141345,4046.3759173117037,2060669
2024-11-27,4057.145263671875,4099.1444026279705,4049.1855779681123,4081.8674768285296,1558993
2024-11-28,3975.06640625,4064.0746832827954,3963.92293923487,4044.4562188885902,2558544
2024-11-29,3999.3671875,4025.4469524620627,3928.9472039488446,3951.749451593235,2017425
2024-12-02,4004.798095703125,4015.6141765940843,3961.160204686829,3998.5709045953686,1670944
2024-12-03,4029.2392578125,4050.074903268622,3994.3104710236757,4040.1019779033772,2010905
2024-12-04,4077.606201171875,4108.087387887844,4016.4101765929463,4039.352798807075,3302642
2024-12-05,4180.2861328125,4203.65033349106,4082.850401875924,4121.056708977947,3746747
2024-12-06,4162.9150390625,4181.175491938829,4132.246842565077,4169.93829016878,1842087
2024-12-09,4169.14208984375,4185.295566844141,4134.868534150862,4148.821758339719,2066639
2024-12-10,4150.7880859375,4208.144637237795,4131.63829540013,4144.795003046134,2087828
2024-12-11,4146.01318359375,4165.86530184749,4126.862933306924,4150.13340004317,1635256
2024-12-12,4171.7646484375,4199.904292516949,4144.654715424752,4148.447088243233,1914642
2024-12-13,4189.51025390625,4209.175359798749,4115.063781598932,4153.036438989519,1967048
2024-12-16,4134.5419921875,4190.540540988883,4117.498717034216,4175.557602741771,1646224
2024-12-17,4053.352294921875,4151.162954243801,4043.519743438294,4129.6716231039545,3225027
2024-12-18,4071.47314453125,4084.72358925596,4016.9258843125067,4037.621159466414,1575404
2024-12-19,4000.350341796875,4086.5959621440575,3991.0797412140178,4009.808411984614,3015763
2024-12-20,3905.208740234375,4103.45191021329,3888.5404055592617,4053.8209309249955,4116989
2024-12-23,3893.9716796875,3948.940515239312,3853.3305526486893,3933.067782725499,2195338
2024-12-24,3913.82421875,3949.876912235315,3893.971643595964,3893.971643595964,1181886
2024-12-26,3904.085205078125,3932.9742715466155,3879.784571556427,3913.824022550346,1208464
2024-12-27,3900.10546875,3915.1821407656116,3883.624146371002,3898.372975186565,858100
2024-12-30,3894.439697265625,3932.3652563563705,3850.6147896579423,3887.135698411994,1527169
2024-12-31,3834.508056640625,3876.7881676077986,3775.746852751546,3872.1526387464664,1555429
2025-01-01,3851.036376953125,3871.216337275171,3825.752442210114,3834.1334768483284,763161
2025-01-02,3910.312744140625,3917.1018879818557,3836.5219567358895,3858.106569085643,1720835
